,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
286,DepthPro,0000000043.png,6,0.969114,38.85086832,38.32068059,2.420392464,3.60469173,"[[[116 111 107]
  [111 111 106]
  [108 112 105]
  ...
  [ 99 114 136]
  [ 98 116 135]
  [ 97 117 134]]

 [[111 112 112]
  [111 112 115]
  [109 111 111]
  ...
  [ 99 116 129]
  [ 98 116 128]
  [ 98 117 130]]

 [[107 115 109]
  [108 112 111]
  [111 110 110]
  ...
  [ 97 115 131]
  [ 98 115 132]
  [ 99 116 133]]

 ...

 [[231 211 164]
  [229 202 174]
  [226 202 188]
  ...
  [  5   6   6]
  [  6   6   9]
  [  6   5  11]]

 [[222 212 163]
  [208 199 176]
  [215 194 184]
  ...
  [  4   7  10]
  [  2   7  10]
  [  3   7  11]]

 [[218 207 186]
  [213 195 174]
  [222 191 162]
  ...
  [  4   8  17]
  [  4   8  17]
  [  3   8  18]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[69.36151544 34.73315267 28.7388454  ...  6.65734332  6.64189072
   6.70644238]
 [38.66366839 31.11152208 29.54941062 ...  6.82624911  6.83350229
   6.7405308 ]
 [28.76925099 29.07666823 29.09424533 ...  6.79654138  6.74100182
   6.68924491]
 ...
 [ 6.65640972  6.60971308  6.6206458  ...  3.81209509  3.81427441
   3.80526958]
 [ 6.46659177  6.49191414  6.56053153 ...  3.82851128  3.84009405
   3.82669212]
 [ 6.36809744  6.41861799  6.48391202 ...  3.80762559  3.79336366
   3.75726979]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
287,UniDepthV2,0000000043.png,6,0.969114,38.85086832,38.96075929,3.301569157,3.60469173,"[[[116 111 107]
  [111 111 106]
  [108 112 105]
  ...
  [ 99 114 136]
  [ 98 116 135]
  [ 97 117 134]]

 [[111 112 112]
  [111 112 115]
  [109 111 111]
  ...
  [ 99 116 129]
  [ 98 116 128]
  [ 98 117 130]]

 [[107 115 109]
  [108 112 111]
  [111 110 110]
  ...
  [ 97 115 131]
  [ 98 115 132]
  [ 99 116 133]]

 ...

 [[231 211 164]
  [229 202 174]
  [226 202 188]
  ...
  [  5   6   6]
  [  6   6   9]
  [  6   5  11]]

 [[222 212 163]
  [208 199 176]
  [215 194 184]
  ...
  [  4   7  10]
  [  2   7  10]
  [  3   7  11]]

 [[218 207 186]
  [213 195 174]
  [222 191 162]
  ...
  [  4   8  17]
  [  4   8  17]
  [  3   8  18]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[20.7001286  20.75438116 20.7232066  ...  5.99811222  5.98641073
   5.9795128 ]
 [20.74398724 20.79806516 20.72660042 ...  5.98752205  5.98729519
   5.96883801]
 [20.74735766 20.80144998 20.72997624 ...  5.98834305  5.97666136
   5.96976929]
 ...
 [ 5.63010157  5.63400717  5.6475181  ...  3.48761433  3.48760758
   3.48366327]
 [ 5.62911358  5.64392217  5.64663273 ...  3.48699093  3.48698418
   3.48304235]
 [ 5.63907     5.6429792   5.65651038 ...  3.48636483  3.48635808
   3.48241804]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
288,DepthPro,0000000043.png,7,0.990956,31.46213379,31.07143564,1.649974284,-5.793566347,"[[[116 111 107]
  [111 111 106]
  [108 112 105]
  ...
  [ 99 114 136]
  [ 98 116 135]
  [ 97 117 134]]

 [[111 112 112]
  [111 112 115]
  [109 111 111]
  ...
  [ 99 116 129]
  [ 98 116 128]
  [ 98 117 130]]

 [[107 115 109]
  [108 112 111]
  [111 110 110]
  ...
  [ 97 115 131]
  [ 98 115 132]
  [ 99 116 133]]

 ...

 [[231 211 164]
  [229 202 174]
  [226 202 188]
  ...
  [  5   6   6]
  [  6   6   9]
  [  6   5  11]]

 [[222 212 163]
  [208 199 176]
  [215 194 184]
  ...
  [  4   7  10]
  [  2   7  10]
  [  3   7  11]]

 [[218 207 186]
  [213 195 174]
  [222 191 162]
  ...
  [  4   8  17]
  [  4   8  17]
  [  3   8  18]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[68.23790639 34.17049939 28.27329578 ...  6.54949892  6.53429664
   6.59780261]
 [38.03734345 30.60753673 29.0707304  ...  6.71566855  6.72280423
   6.63133882]
 [28.30320883 28.60564612 28.62293848 ...  6.68644206  6.6318022
   6.58088373]
 ...
 [ 6.54858045  6.50264025  6.51339587 ...  3.75034176  3.75248578
   3.74362682]
 [ 6.36183741  6.38674957  6.45425541 ...  3.76649202  3.77788715
   3.76470233]
 [ 6.26493862  6.31464077  6.37887709 ...  3.74594467  3.73191376
   3.69640459]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
289,UniDepthV2,0000000043.png,7,0.990956,31.46213379,31.4723671,2.998546728,-5.793566347,"[[[116 111 107]
  [111 111 106]
  [108 112 105]
  ...
  [ 99 114 136]
  [ 98 116 135]
  [ 97 117 134]]

 [[111 112 112]
  [111 112 115]
  [109 111 111]
  ...
  [ 99 116 129]
  [ 98 116 128]
  [ 98 117 130]]

 [[107 115 109]
  [108 112 111]
  [111 110 110]
  ...
  [ 97 115 131]
  [ 98 115 132]
  [ 99 116 133]]

 ...

 [[231 211 164]
  [229 202 174]
  [226 202 188]
  ...
  [  5   6   6]
  [  6   6   9]
  [  6   5  11]]

 [[222 212 163]
  [208 199 176]
  [215 194 184]
  ...
  [  4   7  10]
  [  2   7  10]
  [  3   7  11]]

 [[218 207 186]
  [213 195 174]
  [222 191 162]
  ...
  [  4   8  17]
  [  4   8  17]
  [  3   8  18]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[21.27353439 21.32928979 21.29725167 ...  6.16426347  6.15223784
   6.14514884]
 [21.31860795 21.37418386 21.3007395  ...  6.15337995  6.15314681
   6.13417835]
 [21.32207173 21.37766244 21.30420883 ...  6.15422369  6.14221841
   6.13513543]
 ...
 [ 5.78605871  5.7900725   5.80395769 ...  3.58422331  3.58421637
   3.5801628 ]
 [ 5.78504335  5.80026215  5.8030478  ...  3.58358264  3.5835757
   3.57952468]
 [ 5.79527557  5.79929305  5.81319906 ...  3.58293919  3.58293225
   3.57888308]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
290,DepthPro,0000000044.png,0,0.990564,5.826485942,5.724285225,0.712010597,-23.87681033,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[59.88513816 27.63772078 23.05437676 ...  6.10573042  6.06886254
   6.12269958]
 [29.8888639  25.26642813 24.1281174  ...  6.26886699  6.2777774
   6.17852016]
 [23.70371488 23.71999127 23.66639739 ...  6.25636452  6.20067217
   6.15704518]
 ...
 [ 5.85769116  5.79783898  5.80321135 ...  2.61940006  2.61810727
   2.60458157]
 [ 5.70231535  5.71813971  5.76325708 ...  2.62768645  2.6266356
   2.61310628]
 [ 5.67194933  5.74046351  5.77389577 ...  2.63264207  2.63253461
   2.62223544]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
291,UniDepthV2,0000000044.png,0,0.990564,5.826485942,5.807183506,0.72762715,-23.87681033,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[21.10683606 21.16210501 21.13028067 ...  6.01372464  6.01349767
   6.00668017]
 [21.15157581 21.20666207 21.13375933 ...  6.01456168  6.01447826
   5.99596409]
 [21.1138549  21.21013327 21.13722121 ...  6.01553761  6.00380226
   5.99690646]
 ...
 [ 5.71015416  5.71410634  5.7278024  ...  2.88329879  2.88332792
   2.88007669]
 [ 5.70916146  5.72417041  5.72691363 ...  2.87723094  2.88277517
   2.87676278]
 [ 5.71926794  5.72314135  5.72588317 ...  2.87664953  2.87667843
   2.87343676]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
292,DepthPro,0000000044.png,1,0.980712,8.42333243,8.189354279,1.092165995,16.70734234,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[61.86702145 28.55238406 23.81735544 ...  6.307798    6.26970999
   6.32532875]
 [30.87802819 26.10261409 24.92663126 ...  6.47633354  6.48553883
   6.3829967 ]
 [24.48818324 24.5049983  24.44963074 ...  6.4634173   6.40588183
   6.36081102]
 ...
 [ 6.05154994  5.98971698  5.99526715 ...  2.70608843  2.70475286
   2.69077953]
 [ 5.89103201  5.90738008  5.95399059 ...  2.71464906  2.71356343
   2.69958636]
 [ 5.85966103  5.93044268  5.96498137 ...  2.71976868  2.71965766
   2.70901765]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
293,UniDepthV2,0000000044.png,1,0.980712,8.42333243,8.586534511,1.357438164,16.70734234,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[21.49059896 21.5468728  21.51446984 ...  6.12306573  6.12283463
   6.11589317]
 [21.53615217 21.59224    21.51801175 ...  6.12391799  6.12383305
   6.10498225]
 [21.49774542 21.59577431 21.52153657 ...  6.12491166  6.11296294
   6.10594176]
 ...
 [ 5.81397575  5.81799979  5.83194487 ...  2.93572271  2.93575237
   2.93244203]
 [ 5.812965    5.82824684  5.83103994 ...  2.92954454  2.93518957
   2.92906787]
 [ 5.82325523  5.82719907  5.82999075 ...  2.92895256  2.92898198
   2.92568137]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
294,DepthPro,0000000044.png,2,0.980051,38.22948969,37.71354801,2.502803211,4.031222677,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[67.62106637 31.20794589 26.03252808 ...  6.89446521  6.85283477
   6.91362644]
 [33.7498904  28.530331   27.24497393 ...  7.07867568  7.08873712
   6.97665789]
 [26.76574733 26.7841263  26.72360919 ...  7.06455814  7.00167149
   6.95240879]
 ...
 [ 6.61438438  6.54680054  6.55286691 ...  2.95777267  2.95631288
   2.94103995]
 [ 6.43893721  6.45680576  6.50775136 ...  2.96712949  2.9659429
   2.95066587]
 [ 6.40464852  6.48201333  6.51976436 ...  2.97272528  2.97260393
   2.96097433]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
295,UniDepthV2,0000000044.png,2,0.980051,38.22948969,38.26375447,2.501272396,4.031222677,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[20.27950273 20.33260528 20.30202837 ...  5.77800221  5.77778413
   5.77123386]
 [20.3224888  20.37541582 20.30537068 ...  5.77880644  5.77872628
   5.76093782]
 [20.28624645 20.37875096 20.30869686 ...  5.77974411  5.76846875
   5.76184325]
 ...
 [ 5.4863309   5.49012816  5.50328737 ...  2.77028094  2.77030893
   2.76718514]
 [ 5.48537711  5.49979775  5.50243344 ...  2.76445094  2.76977785
   2.76400113]
 [ 5.49508744  5.49880902  5.50144337 ...  2.76389232  2.76392008
   2.76080548]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
296,DepthPro,0000000044.png,3,0.928883,53.91953125,52.30897306,3.786164527,-2.836051997,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[73.21542681 33.78981138 28.18622593 ...  7.46485142  7.41977684
   7.48559788]
 [36.54205358 30.89067465 29.49897867 ...  7.6643018   7.67519564
   7.55384398]
 [28.98010516 29.00000464 28.93448089 ...  7.64901631  7.58092698
   7.52758873]
 ...
 [ 7.16159921  7.08842408  7.09499233 ...  3.20247225  3.20089169
   3.18435521]
 [ 6.97163712  6.99098395  7.04614433 ...  3.21260317  3.21131841
   3.19477749]
 [ 6.93451169  7.01827697  7.05915117 ...  3.2186619   3.21853052
   3.20593878]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
297,UniDepthV2,0000000044.png,3,0.928883,53.91953125,53.18167958,2.653103008,-2.836051997,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[22.9568157  23.01692888 22.98231519 ...  6.54081777  6.5405709
   6.53315586]
 [23.00547682 23.0653913  22.98609875 ...  6.54172817  6.54163744
   6.52150053]
 [22.96444973 23.06916674 22.98986406 ...  6.54278964  6.5300257
   6.52252549]
 ...
 [ 6.21063983  6.21493841  6.22983491 ...  3.13601521  3.13604689
   3.1325107 ]
 [ 6.20956012  6.22588457  6.22886823 ...  3.12941552  3.1354457
   3.12890633]
 [ 6.22055241  6.22476532  6.22774746 ...  3.12878316  3.12881458
   3.12528879]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
298,DepthPro,0000000044.png,4,0.969416,68.42857143,68.51027164,1.826630513,-0.037278872,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[79.41355443 36.65032278 30.57236001 ...  8.09679613  8.04790572
   8.1192989 ]
 [39.63555889 33.50575664 31.9962452  ...  8.31313119  8.32494726
   8.19332245]
 [31.43344591 31.45503001 31.38395927 ...  8.29655169  8.22269819
   8.16484453]
 ...
 [ 7.76787179  7.68850195  7.69562624 ...  3.47358085  3.47186648
   3.45393009]
 [ 7.56182826  7.58281292  7.64264296 ...  3.48456941  3.48317589
   3.46523468]
 [ 7.52155994  7.61241646  7.65675091 ...  3.49114105  3.49099855
   3.47734085]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
299,UniDepthV2,0000000044.png,4,0.969416,68.42857143,68.69444945,2.330401879,-0.037278872,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[21.52287739 21.57923576 21.54678412 ...  6.13226245  6.132031
   6.12507912]
 [21.56849902 21.62467109 21.55033135 ...  6.13311599  6.13303092
   6.11415181]
 [21.53003458 21.62821072 21.55386147 ...  6.13411115  6.12214448
   6.11511275]
 ...
 [ 5.82270822  5.8267383   5.84070433 ...  2.9401321   2.94016181
   2.9368465 ]
 [ 5.82169595  5.83700075  5.83979804 ...  2.93394465  2.93959817
   2.93346727]
 [ 5.83200164  5.8359514   5.83874727 ...  2.93335178  2.93338125
   2.93007568]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
300,DepthPro,0000000044.png,5,0.994398,4.378463957,4.379599528,0.230026617,31.4742462,"[[[120 116 108]
  [113 115 107]
  [109 112 105]
  ...
  [108 121 132]
  [103 119 131]
  [ 98 120 133]]

 [[117 117 114]
  [114 118 116]
  [109 117 114]
  ...
  [103 119 136]
  [103 121 136]
  [104 123 136]]

 [[116 119 115]
  [114 121 117]
  [111 119 115]
  ...
  [ 95 121 133]
  [104 123 131]
  [109 123 134]]

 ...

 [[255 255 255]
  [255 253 238]
  [252 246 213]
  ...
  [ 10  18  42]
  [ 10  18  41]
  [ 11  18  39]]

 [[250 243 255]
  [255 251 232]
  [249 253 206]
  ...
  [  7  19  41]
  [  5  19  41]
  [  6  18  39]]

 [[252 243 220]
  [255 253 204]
  [244 244 195]
  ...
  [  9  21  38]
  [  6  20  41]
  [  6  19  47]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[62.78513159 28.97610308 24.17080636 ...  6.40140608  6.36275285
   6.41919699]
 [31.33625989 26.48997838 25.29654389 ...  6.5724427   6.5817846
   6.47772074]
 [24.85158928 24.86865388 24.81246466 ...  6.55933478  6.50094548
   6.45520582]
 ...
 [ 6.14135529  6.07860472  6.08423725 ...  2.74624694  2.74489154
   2.73071086]
 [ 5.97845526  5.99504594  6.04234816 ...  2.7549346   2.75383287
   2.73964838]
 [ 5.94661874  6.01845079  6.05350204 ...  2.76013021  2.76001754
   2.74921963]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
