,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
675,UniDepthV2,0000000448.png,0,0.97728,24.28746893,24.61717003,1.249243803,-10.5713796,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[74.79023829 74.79023829 74.79023829 ...  8.25389903  8.25379739
   8.24455449]
 [74.79023829 74.79023829 74.79023829 ...  8.25518824  8.2550866
   8.24584014]
 [74.79023829 74.79023829 74.79023829 ...  8.25640523  8.25630448
   8.24705267]
 ...
 [ 5.94048045  5.9444194   5.94707004 ...  5.33868779  5.34374343
   5.33778151]
 [ 5.91376636  5.91768659  5.92032385 ...  5.32237163  5.32741211
   5.32146981]
 [ 5.88155665  5.88545369  5.88807535 ...  5.30607909  5.31110309
   5.30518173]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
676,DepthPro,0000000448.png,1,0.976092,41.33670691,41.80725204,2.973424333,-2.534567316,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ... 13.08908649 13.25761358
  13.22437364]
 [80.         80.         80.         ... 13.56790022 13.65339373
  13.31347798]
 [80.         80.         80.         ... 13.63085274 13.52602549
  13.25955599]
 ...
 [ 6.40295653  6.36902525  6.35304604 ...  5.93638254  5.94129699
   5.86852833]
 [ 6.2570264   6.27705688  6.30846048 ...  5.90694688  5.90159053
   5.78558656]
 [ 6.20091944  6.24561892  6.25703818 ...  5.90812627  5.86655106
   5.67155397]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
677,UniDepthV2,0000000448.png,1,0.976092,41.33670691,41.98266715,3.069424906,-2.534567316,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.62464496 76.62464496 76.62464496 ...  8.45634534  8.4562412
   8.4467716 ]
 [76.62464496 76.62464496 76.62464496 ...  8.45766617  8.45756203
   8.44808878]
 [76.62464496 76.62464496 76.62464496 ...  8.45891301  8.45880979
   8.44933105]
 ...
 [ 6.08618472  6.09022028  6.09293593 ...  5.46963168  5.47481132
   5.46870317]
 [ 6.05881541  6.06283179  6.06553373 ...  5.45291532  5.45807944
   5.45199138]
 [ 6.02581567  6.0298083   6.03249426 ...  5.43622318  5.44137039
   5.4353038 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
678,DepthPro,0000000448.png,3,0.990901,15.32527251,15.32541893,0.677332339,-27.8612905,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.73746708 77.73746708 77.73746708 ... 12.71890538 12.88266624
  12.85036638]
 [77.73746708 77.73746708 77.73746708 ... 13.18417746 13.26725307
  12.9369507 ]
 [77.73746708 77.73746708 77.73746708 ... 13.24534958 13.14348701
  12.88455372]
 ...
 [ 6.22187028  6.18889864  6.17337134 ...  5.76849178  5.77326724
   5.70255659]
 [ 6.0800673   6.09953128  6.13004673 ...  5.73988861  5.73468374
   5.62196056]
 [ 6.02554714  6.06898244  6.08007875 ...  5.74103465  5.70063524
   5.511153  ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
679,UniDepthV2,0000000448.png,3,0.990901,15.32527251,15.66919756,2.666498914,-27.8612905,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.7662466  75.7662466  75.7662466  ...  8.36161194  8.36150897
   8.35214546]
 [75.7662466  75.7662466  75.7662466  ...  8.36291797  8.36281501
   8.35344788]
 [75.7662466  75.7662466  75.7662466  ...  8.36415085  8.36404878
   8.35467623]
 ...
 [ 6.01800338  6.02199373  6.02467896 ...  5.40835736  5.41347898
   5.40743925]
 [ 5.99094068  5.99491206  5.99758374 ...  5.39182827  5.39693454
   5.39091468]
 [ 5.95831062  5.96225853  5.9649144  ...  5.37532312  5.38041268
   5.37441405]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
680,DepthPro,0000000448.png,4,0.998011,10.69746235,10.78338458,1.123585302,-36.28679972,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.50511591 78.50511591 78.50511591 ... 12.84450316 13.00988114
  12.97726231]
 [78.50511591 78.50511591 78.50511591 ... 13.31436974 13.39826572
  13.06470165]
 [78.50511591 78.50511591 78.50511591 ... 13.37614593 13.27327749
  13.01178725]
 ...
 [ 6.28331056  6.25001332  6.2343327  ...  5.82545499  5.83027761
   5.75886871]
 [ 6.14010729  6.15976348  6.19058026 ...  5.79656937  5.79131311
   5.6774768 ]
 [ 6.08504875  6.12891296  6.14011885 ...  5.79772673  5.75692838
   5.56557503]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
681,UniDepthV2,0000000448.png,4,0.998011,10.69746235,10.91648546,2.095889278,-36.28679972,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  6  10   7]
  [  6  11   5]
  [  8  12   4]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   8]
  [  6  12   6]
  [  8  13   5]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  8  12  10]
  [  9  13   7]
  [  9  11   6]]
 ...
 [[188 176 142]
  [173 172 146]
  [167 158 130]
  ...
  [ 24  25  28]
  [ 20  25  28]
  [ 19  25  28]]
 [[150 150 142]
  [158 143 144]
  [160 146 128]
  ...
  [ 23  26  26]
  [ 23  26  26]
  [ 23  26  27]]
 [[152 138 138]
  [160 147 136]
  [159 148 130]
  ...
  [ 24  27  22]
  [ 24  26  22]
  [ 23  26  23]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.47724092 77.47724092 77.47724092 ...  8.55043838  8.55033309
   8.54075812]
 [77.47724092 77.47724092 77.47724092 ...  8.5517739   8.55166861
   8.54208995]
 [77.47724092 77.47724092 77.47724092 ...  8.55303462  8.55293025
   8.54334605]
 ...
 [ 6.15390518  6.15798565  6.16073151 ...  5.53049181  5.53572908
   5.52955297]
 [ 6.12623133  6.13029241  6.13302442 ...  5.51358945  5.51881103
   5.51265523]
 [ 6.09286441  6.09690147  6.09961732 ...  5.49671157  5.50191606
   5.49578197]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
682,DepthPro,0000000480.png,1,0.988826,6.494679238,6.419224152,0.626296553,-34.72474887,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.15575382 77.15575382 77.15575382 ...  7.26539113  7.24443053
   7.33704429]
 [77.15575382 77.15575382 77.15575382 ...  7.44120069  7.46685303
   7.39080337]
 [77.15575382 77.15575382 77.15575382 ...  7.38303777  7.36180262
   7.33467819]
 ...
 [ 4.57386637  4.53492936  4.53053747 ...  4.46282229  4.45125988
   4.42190502]
 [ 4.54688497  4.53914972  4.54566306 ...  4.47851308  4.48062119
   4.42422238]
 [ 4.59662052  4.6024284   4.58761691 ...  4.45748441  4.44972939
   4.36329555]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
683,UniDepthV2,0000000480.png,1,0.988826,6.494679238,6.425931383,0.656462579,-34.72474887,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.3237134  75.3237134  75.3237134  ...  7.52054697  7.53101277
   7.52258122]
 [75.3237134  75.3237134  75.3237134  ...  7.53227571  7.53218322
   7.52374718]
 [75.3237134  75.3237134  75.3237134  ...  7.53338151  7.53328902
   7.52484939]
 ...
 [ 4.65560868  4.65759041  4.66412014 ...  4.79060506  4.79517956
   4.79332938]
 [ 4.65819965  4.66127955  4.66449682 ...  4.77596524  4.78053839
   4.77982363]
 [ 4.66187846  4.66496015  4.66703302 ...  4.76134561  4.76590529
   4.76519458]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
684,DepthPro,0000000480.png,3,0.991361,34.74828236,35.54657695,2.231013817,-2.110335561,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ...  7.56564679  7.54381996
   7.64026116]
 [80.         80.         80.         ...  7.74872201  7.77543447
   7.69624192]
 [80.         80.         80.         ...  7.68815539  7.66604266
   7.63779727]
 ...
 [ 4.76288982  4.72234366  4.71777027 ...  4.64725664  4.63521639
   4.60464838]
 [ 4.73479336  4.72673844  4.73352095 ...  4.66359587  4.6657911
   4.60706151]
 [ 4.78658432  4.79263222  4.77720862 ...  4.64169816  4.63362265
   4.54361677]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
685,UniDepthV2,0000000480.png,3,0.991361,34.74828236,35.60900385,2.469506315,-2.110335561,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.59919099 78.59919099 78.59919099 ...  7.84758054  7.85850146
   7.84970326]
 [78.59919099 78.59919099 78.59919099 ...  7.85981931  7.8597228
   7.85091992]
 [78.59919099 78.59919099 78.59919099 ...  7.8609732   7.86087669
   7.85207006]
 ...
 [ 4.85805942  4.86012733  4.86694101 ...  4.99892617  5.00369959
   5.00176896]
 [ 4.86076306  4.86397689  4.86733407 ...  4.98364973  4.98842174
   4.98767591]
 [ 4.86460185  4.86781755  4.86998056 ...  4.96839436  4.97315232
   4.97241071]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
686,DepthPro,0000000480.png,4,0.962377,15.83168248,15.00609424,6.272067003,-39.08769494,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ...  7.89202779  7.86925935
   7.96986101]
 [80.         80.         80.         ...  8.08300085  8.11086569
   8.02825679]
 [80.         80.         80.         ...  8.0198214   7.99675473
   7.96729084]
 ...
 [ 4.96836026  4.92606495  4.92129426 ...  4.84773867  4.83517901
   4.80329231]
 [ 4.93905172  4.93064931  4.93772442 ...  4.86478278  4.86707272
   4.80580953]
 [ 4.99307694  4.99938574  4.98329677 ...  4.84194041  4.83351652
   4.73962779]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
687,UniDepthV2,0000000480.png,4,0.962377,15.83168248,17.97012779,9.385838702,-39.08769494,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[69.90419555 69.90419555 69.90419555 ...  6.97944594  6.98915874
   6.98133383]
 [69.90419555 69.90419555 69.90419555 ...  6.99033081  6.99024497
   6.9824159 ]
 [69.90419555 69.90419555 69.90419555 ...  6.99135704  6.99127121
   6.98343881]
 ...
 [ 4.32063907  4.32247822  4.32853814 ...  4.44592251  4.45016788
   4.44845082]
 [ 4.32304363  4.32590193  4.32888772 ...  4.43233602  4.43658013
   4.4359168 ]
 [ 4.32645775  4.32931772  4.33124144 ...  4.41876827  4.42299988
   4.42234031]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
688,DepthPro,0000000480.png,6,0.975701,22.87497102,23.06130899,1.839102042,-12.80962891,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[74.97642327 74.97642327 74.97642327 ...  7.39645021  7.3751115
   7.46939591]
 [74.97642327 74.97642327 74.97642327 ...  7.57543117  7.60154624
   7.52412474]
 [74.97642327 74.97642327 74.97642327 ...  7.51621905  7.49460084
   7.46698712]
 ...
 [ 4.65637352  4.61673413  4.61226301 ...  4.54332633  4.53155535
   4.50167096]
 [ 4.62890541  4.62103062  4.62766145 ...  4.55930016  4.5614463
   4.50403012]
 [ 4.67953812  4.68545077  4.6703721  ...  4.53789217  4.52999725
   4.44200425]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
